date,open,high,low,close,adjclose,volume
2016-05-09,205.57000732421875,208.5399932861328,204.3800048828125,204.75999450683594,188.4159698486328,419635000
2016-05-16,204.9600067138672,207.33999633789062,202.77999877929688,205.49000549316406,189.0876922607422,532894700
2016-05-23,205.50999450683594,210.25,204.99000549316406,210.24000549316406,193.45858764648438,348333700
2016-05-30,210.55999755859375,210.92999267578125,208.86000061035156,210.27999877929688,193.49533081054688,344617400
2016-06-06,210.6999969482422,212.52000427246094,209.42999267578125,210.07000732421875,193.3021240234375,379648800
2016-06-13,209.36000061035156,210.3699951171875,205.58999633789062,206.52000427246094,190.03550720214844,618523800
2016-06-20,208.82000732421875,210.8699951171875,202.72000122070312,203.24000549316406,187.98985290527344,686987600
2016-06-27,201.58999633789062,210.49000549316406,198.64999389648438,209.9199981689453,194.16864013671875,798564000
2016-07-04,208.9499969482422,212.94000244140625,207.05999755859375,212.64999389648438,196.69374084472656,425390000
2016-07-11,213.19000244140625,217.00999450683594,212.9499969482422,215.8300018310547,199.6351776123047,460619900
2016-07-18,215.97000122070312,217.3699951171875,215.6300048828125,217.24000549316406,200.93936157226562,301795900
2016-07-25,217.0,217.5399932861328,215.6199951171875,217.1199951171875,200.82835388183594,354592600
2016-08-01,217.19000244140625,218.22999572753906,214.25,218.17999267578125,201.808837890625,338078200
2016-08-08,218.39999389648438,218.94000244140625,217.22999572753906,218.4600067138672,202.06784057617188,282917100
2016-08-15,218.88999938964844,219.5,217.02000427246094,218.5399932861328,202.14181518554688,306593700
2016-08-22,218.25999450683594,219.60000610351562,216.25,217.2899932861328,200.98561096191406,378228000
2016-08-29,217.44000244140625,218.8699951171875,216.02999877929688,218.3699951171875,201.98458862304688,391024300
2016-09-05,218.6999969482422,219.22000122070312,213.25,213.27999877929688,197.27650451660156,428949000
2016-09-12,212.38999938964844,216.80999755859375,212.30999755859375,213.3699951171875,197.35972595214844,774789500
2016-09-19,214.1300048828125,217.52999877929688,213.02999877929688,215.99000549316406,200.79234313964844,410509800
2016-09-26,215.02000427246094,217.1199951171875,213.6199951171875,216.3000030517578,201.0805206298828,501006600
2016-10-03,215.82000732421875,216.3000030517578,213.99000549316406,215.0399932861328,199.9091796875,428991900
2016-10-10,216.16000366210938,216.6999969482422,211.2100067138672,213.1199951171875,198.12429809570312,450791700
2016-10-17,213.08999633789062,214.63999938964844,212.1699981689453,213.97999572753906,198.92376708984375,364393500
2016-10-24,215.0,215.32000732421875,211.7100067138672,212.5399932861328,197.5850830078125,420237800
2016-10-31,212.92999267578125,213.19000244140625,208.3800048828125,208.5500030517578,193.87586975097656,485446500
2016-11-07,208.5500030517578,218.30999755859375,208.5500030517578,216.4199981689453,201.1920623779297,747662000
2016-11-14,217.02999877929688,219.27000427246094,215.72000122070312,218.5,203.12571716308594,407913300
2016-11-21,219.1699981689453,221.55999755859375,219.0,221.52000427246094,205.9332275390625,234324100
2016-11-28,221.16000366210938,221.82000732421875,219.14999389648438,219.67999267578125,204.22268676757812,413631800
2016-12-05,220.64999389648438,226.52999877929688,220.4199981689453,226.50999450683594,210.5721435546875,426173500
2016-12-12,226.39999389648438,228.33999633789062,224.6699981689453,225.0399932861328,209.20555114746094,636388200
2016-12-19,225.25,226.57000732421875,224.9199981689453,225.7100067138672,211.065185546875,341005800
2016-12-26,226.02000427246094,226.72999572753906,222.72999572753906,223.52999877929688,209.026611328125,264461900
2017-01-02,225.0399932861328,227.75,223.8800048828125,227.2100067138672,212.46783447265625,320049800
2017-01-09,226.91000366210938,227.4499969482422,224.9600067138672,227.0500030517578,212.31820678710938,320192700
2017-01-16,226.30999755859375,227.30999755859375,225.41000366210938,226.74000549316406,212.02833557128906,311811500
2017-01-23,226.74000549316406,229.7100067138672,225.27000427246094,228.97000122070312,214.11366271972656,374736400
2017-01-30,228.1699981689453,229.5500030517578,226.32000732421875,229.33999633789062,214.45965576171875,384956600
2017-02-06,228.8699951171875,231.77000427246094,228.30999755859375,231.50999450683594,216.4888153076172,299258600
2017-02-13,232.0800018310547,235.16000366210938,232.0500030517578,235.08999633789062,219.83657836914062,375003400
2017-02-20,235.52000427246094,236.89999389648438,235.41000366210938,236.74000549316406,221.37950134277344,308058800
2017-02-27,236.63999938964844,240.32000732421875,236.02000427246094,238.4199981689453,222.9505157470703,454855800
2017-03-06,237.5,238.1199951171875,235.74000549316406,237.69000244140625,222.26783752441406,371339600
2017-03-13,237.6199951171875,239.44000244140625,236.19000244140625,237.02999877929688,221.65066528320312,380565500
2017-03-20,237.02999877929688,237.61000061035156,232.9600067138672,233.86000061035156,219.6377410888672,494830700
2017-03-27,231.92999267578125,236.52000427246094,231.61000061035156,235.74000549316406,221.40342712402344,373359800
2017-04-03,235.8000030517578,237.38999938964844,233.91000366210938,235.1999969482422,220.89622497558594,394361400
2017-04-10,235.36000061035156,236.25999450683594,232.50999450683594,232.50999450683594,218.36984252929688,330405400
2017-04-17,233.11000061035156,235.85000610351562,232.8800048828125,234.58999633789062,220.32334899902344,423293100
2017-04-24,237.17999267578125,239.52999877929688,234.55999755859375,238.0800018310547,223.6011199951172,401553800
2017-05-01,238.67999267578125,239.72000122070312,237.6999969482422,239.6999969482422,225.12258911132812,320859900
2017-05-08,239.75,240.19000244140625,238.1300048828125,238.97999572753906,224.4463348388672,270313700
2017-05-15,239.47000122070312,240.6699981689453,235.42999267578125,238.30999755859375,223.81710815429688,507393900
2017-05-22,238.89999389648438,242.0800018310547,238.82000732421875,241.7100067138672,227.0103302001953,266981600
2017-05-29,241.33999633789062,244.35000610351562,240.63999938964844,244.1699981689453,229.3207244873047,284626000
2017-06-05,243.97000122070312,245.00999450683594,241.9499969482422,243.41000366210938,228.6069793701172,347425600
2017-06-12,243.1300048828125,244.8699951171875,241.6300048828125,242.63999938964844,227.8837890625,375795400
2017-06-19,243.58999633789062,244.72999572753906,242.41000366210938,243.1300048828125,229.45753479003906,289142700
2017-06-26,243.89999389648438,244.3800048828125,239.9600067138672,241.8000030517578,228.20230102539062,402761200
2017-07-03,242.8800048828125,243.3800048828125,240.33999633789062,242.11000061035156,228.49488830566406,216954500
2017-07-10,242.11000061035156,245.97000122070312,240.85000610351562,245.55999755859375,231.75088500976562,246362600
2017-07-17,245.47000122070312,247.4199981689453,244.6699981689453,246.8800048828125,232.9966583251953,256784700
2017-07-24,246.7899932861328,248.0,245.67999267578125,246.91000366210938,233.02496337890625,269968300
2017-07-31,247.3699951171875,247.7899932861328,246.3699951171875,247.41000366210938,233.4968719482422,269148100
2017-08-07,247.49000549316406,248.91000366210938,243.6999969482422,244.1199951171875,230.39183044433594,351696400
2017-08-14,245.58999633789062,247.57000732421875,242.1999969482422,242.7100067138672,229.0611572265625,450488500
2017-08-21,242.63999938964844,245.6199951171875,241.8300018310547,244.55999755859375,230.80714416503906,294001200
2017-08-28,245.1699981689453,248.3300018310547,242.92999267578125,247.83999633789062,233.9026641845703,319543000
2017-09-04,247.25999450683594,247.52000427246094,244.9499969482422,246.5800018310547,232.71351623535156,271183200
2017-09-11,248.0399932861328,250.32000732421875,248.02000427246094,249.19000244140625,235.17674255371094,378367500
2017-09-18,249.61000061035156,250.19000244140625,248.9199981689453,249.44000244140625,236.5809783935547,252342800
2017-09-25,249.14999389648438,251.32000732421875,248.0800018310547,251.22999572753906,238.27870178222656,322504600
2017-10-02,251.49000549316406,254.6999969482422,251.2899932861328,254.3699951171875,241.25680541992188,325955600
2017-10-09,254.6300048828125,255.27000427246094,253.64999389648438,254.9499969482422,241.80694580078125,228400300
2017-10-16,255.2100067138672,257.1400146484375,254.35000610351562,257.1099853515625,243.85556030273438,261751200
2017-10-23,257.4800109863281,257.8900146484375,254.0,257.7099914550781,244.4246368408203,389927000
2017-10-30,256.4700012207031,258.5,256.19000244140625,258.45001220703125,245.1265106201172,284832400
2017-11-06,258.29998779296875,259.3500061035156,256.3599853515625,258.0899963378906,244.7850341796875,312694600
2017-11-13,257.30999755859375,259.0400085449219,255.6300048828125,257.8599853515625,244.56689453125,335889100
2017-11-20,258.1400146484375,260.4800109863281,257.8599853515625,260.3599853515625,246.93801879882812,190142200
2017-11-27,260.4100036621094,266.04998779296875,260.0,264.4599914550781,250.82667541503906,521044000
2017-12-04,266.30999755859375,266.79998779296875,262.7099914550781,265.510009765625,251.8225860595703,401716200
2017-12-11,266.30999755859375,267.55999755859375,265.3900146484375,266.510009765625,252.77102661132812,516455700
2017-12-18,268.1000061035156,268.6000061035156,266.69000244140625,267.510009765625,255.0163116455078,388541200
2017-12-25,267.04998779296875,268.54998779296875,266.6400146484375,266.8599853515625,254.39669799804688,244118900
2018-01-01,267.8399963378906,273.55999755859375,267.3999938964844,273.4200134277344,260.6502990722656,340886500
2018-01-08,273.30999755859375,278.1099853515625,272.9200134277344,277.9200134277344,264.940185546875,337325100
2018-01-15,279.3500061035156,280.4100036621094,276.17999267578125,280.4100036621094,267.3138427734375,461462000
2018-01-22,280.1700134277344,286.6300048828125,280.1099853515625,286.5799865722656,273.1956481933594,515553600
2018-01-29,285.92999267578125,286.42999267578125,275.4100036621094,275.45001220703125,262.58551025390625,593556800
2018-02-05,273.45001220703125,275.8500061035156,252.9199981689453,261.5,249.2870330810547,1347099500
2018-02-12,263.8299865722656,275.32000732421875,261.6600036621094,273.1099853515625,260.3547668457031,617315700
2018-02-19,272.0299987792969,274.7200012207031,269.6400146484375,274.7099914550781,261.8800354003906,388531100
2018-02-26,275.92999267578125,278.9200134277344,264.82000732421875,269.0799865722656,256.5130310058594,623436700
2018-03-05,267.7300109863281,278.8699951171875,267.6099853515625,278.8699951171875,265.8457946777344,444110600
2018-03-12,279.20001220703125,280.4100036621094,274.1400146484375,274.20001220703125,261.3938903808594,453565500
2018-03-19,273.3500061035156,274.3999938964844,257.8299865722656,258.04998779296875,246.9833984375,579996000
2018-03-26,262.1300048828125,266.7699890136719,258.5799865722656,263.1499938964844,251.8646697998047,529951400
2018-04-02,262.54998779296875,266.6400146484375,254.6699981689453,259.7200012207031,248.5817413330078,692132300
2018-04-09,261.3699951171875,267.5400085449219,259.94000244140625,265.1499938964844,253.7788543701172,454081800
2018-04-16,267.0,271.29998779296875,265.6099853515625,266.6099853515625,255.17626953125,363000200
2018-04-23,267.260009765625,267.9800109863281,260.8500061035156,266.55999755859375,255.12843322753906,407069900
2018-04-30,267.260009765625,267.8900146484375,259.04998779296875,266.0199890136719,254.61155700683594,470288200
2018-05-07,266.8900146484375,273.1499938964844,265.1499938964844,272.8500061035156,261.148681640625,314405600
2018-05-14,273.3399963378906,274.0799865722656,270.0299987792969,271.3299865722656,259.6938171386719,316673700
2018-05-21,273.010009765625,274.25,270.7799987792969,272.1499938964844,260.47869873046875,308105100
2018-05-28,270.30999755859375,273.94000244140625,267.760009765625,273.6000061035156,261.8664855957031,350365300
2018-06-04,274.5299987792969,278.2799987792969,274.17999267578125,278.19000244140625,266.2596740722656,304361500
2018-06-11,278.44000244140625,279.4800109863281,275.3500061035156,277.1300048828125,265.2451477050781,407431300
2018-06-18,275.489990234375,276.7200012207031,273.5299987792969,274.739990234375,264.138427734375,330194500
2018-06-25,273.44000244140625,273.8699951171875,268.489990234375,271.2799987792969,260.81195068359375,485755300
2018-07-02,269.510009765625,275.8399963378906,269.239990234375,275.4200134277344,264.7921447753906,229161500
2018-07-09,276.54998779296875,279.92999267578125,276.5,279.5899963378906,268.8012390136719,287912600
2018-07-16,279.6400146484375,281.17999267578125,278.4100036621094,279.67999267578125,268.8877868652344,288859800
2018-07-23,279.45001220703125,284.3699951171875,279.05999755859375,281.4200134277344,270.5606384277344,328645600
2018-07-30,281.510009765625,283.6600036621094,279.1600036621094,283.6000061035156,272.656494140625,303528100
2018-08-06,283.6400146484375,286.010009765625,282.3599853515625,283.1600036621094,272.2335205078125,237505100
2018-08-13,283.4700012207031,285.55999755859375,280.1600036621094,285.05999755859375,274.0601501464844,348086700
2018-08-20,285.57000732421875,287.6700134277344,285.05999755859375,287.510009765625,276.4156188964844,258765100
2018-08-27,288.8599853515625,291.739990234375,288.67999267578125,290.30999755859375,279.1075439453125,292871700
2018-09-03,289.8399963378906,290.2099914550781,286.7099914550781,287.6000061035156,276.5021667480469,269481500
2018-09-10,288.739990234375,291.2699890136719,286.9800109863281,290.8800048828125,279.65557861328125,266666300
2018-09-17,290.82000732421875,293.94000244140625,289.0299987792969,291.989990234375,280.72271728515625,385095300
2018-09-24,291.3399963378906,292.239990234375,289.4100036621094,290.7200012207031,280.7669677734375,306860200
2018-10-01,292.1099853515625,293.2099914550781,286.2200012207031,287.82000732421875,277.9662780761719,391529300
2018-10-08,287.04998779296875,288.8599853515625,270.3599853515625,275.95001220703125,266.502685546875,834839200
2018-10-15,275.54998779296875,281.1499938964844,274.29998779296875,276.25,266.79241943359375,605604600
2018-10-22,277.0,277.3599853515625,262.2900085449219,265.3299865722656,256.2462463378906,746211300
2018-10-29,268.79998779296875,275.2300109863281,259.8500061035156,271.8900146484375,262.58172607421875,668290500
2018-11-05,272.44000244140625,281.2200012207031,271.3500061035156,277.760009765625,268.250732421875,392858000
2018-11-12,277.19000244140625,277.4599914550781,267.010009765625,273.7300109863281,264.3586730957031,584955500
2018-11-19,273.04998779296875,273.3800048828125,263.07000732421875,263.25,254.23745727539062,357454600
2018-11-26,265.7799987792969,276.2799987792969,265.3399963378906,275.6499938964844,266.2129211425781,463664000
2018-12-03,280.2799987792969,280.3999938964844,262.44000244140625,263.57000732421875,254.5465087890625,646366600
2018-12-10,263.3699951171875,269.0,258.6199951171875,260.4700012207031,251.55262756347656,584550800
2018-12-17,259.3999938964844,260.6499938964844,239.97999572753906,240.6999969482422,232.45945739746094,1022399200
2018-12-24,239.0399932861328,251.39999389648438,233.75999450683594,247.75,240.66537475585938,705164500
2018-12-31,249.55999755859375,253.11000061035156,243.6699981689453,252.38999938964844,245.17266845703125,557994100
2019-01-07,252.69000244140625,259.1600036621094,251.69000244140625,258.9800109863281,251.57423400878906,471340300
2019-01-14,256.8599853515625,266.9800109863281,256.4100036621094,266.4599914550781,258.84033203125,457771900
2019-01-21,264.82000732421875,266.70001220703125,260.6600036621094,265.7799987792969,258.1797790527344,357649000
2019-01-28,263.3900146484375,271.20001220703125,261.7900085449219,270.05999755859375,262.3373718261719,434018300
2019-02-04,270.1099853515625,273.44000244140625,267.8299865722656,270.4700012207031,262.73565673828125,369916300
2019-02-11,271.20001220703125,277.4100036621094,270.0299987792969,277.3699951171875,269.4383544921875,385891900
2019-02-18,276.4800109863281,279.3599853515625,276.3500061035156,279.1400146484375,271.15771484375,278060900
2019-02-25,280.7300109863281,281.30999755859375,277.4800109863281,280.4200134277344,272.401123046875,330945200
2019-03-04,281.6000061035156,281.8699951171875,272.4200134277344,274.4599914550781,266.611572265625,421329900
2019-03-11,275.260009765625,282.3800048828125,275.2300109863281,281.30999755859375,273.26568603515625,374233000
2019-03-18,281.54998779296875,285.17999267578125,279.17999267578125,279.25,272.4594421386719,439286800
2019-03-25,278.8699951171875,282.8399963378906,277.6400146484375,282.4800109863281,275.6109313964844,364351100
2019-04-01,284.70001220703125,288.6300048828125,284.3999938964844,288.57000732421875,281.5528259277344,293550700
2019-04-08,288.1000061035156,290.4700012207031,286.70001220703125,290.1600036621094,283.1041564941406,297131000
2019-04-15,290.239990234375,291.42999267578125,288.6600036621094,290.0199890136719,282.9675598144531,228726700
2019-04-22,289.1700134277344,293.489990234375,289.07000732421875,293.4100036621094,286.2751159667969,251486900
2019-04-29,293.510009765625,294.95001220703125,289.5199890136719,294.0299987792969,286.8800048828125,331555200
2019-05-06,289.25,293.30999755859375,282.29998779296875,288.1000061035156,281.0942077636719,559396700
2019-05-13,282.4200134277344,289.2099914550781,279.92999267578125,285.8399963378906,278.88916015625,455352700
2019-05-20,284.05999755859375,286.92999267578125,280.57000732421875,282.7799987792969,275.9035949707031,313209100
2019-05-27,283.0899963378906,284.1499938964844,275.239990234375,275.2699890136719,268.5762023925781,324388900
2019-06-03,275.30999755859375,288.8500061035156,273.0899963378906,287.6499938964844,280.6551208496094,388532200
2019-06-10,289.3699951171875,291.3999938964844,287.82000732421875,289.260009765625,282.2260437011719,267695000
2019-06-17,289.5199890136719,296.30999755859375,289.17999267578125,294.0,286.85076904296875,403194400
2019-06-24,294.2300109863281,294.5799865722656,290.3500061035156,293.0,287.26544189453125,280902400
2019-07-01,296.67999267578125,298.82000732421875,294.3299865722656,298.4599914550781,292.61859130859375,233188200
2019-07-08,297.010009765625,300.7300109863281,295.4800109863281,300.6499938964844,294.7657470703125,236543700
2019-07-15,301.1300048828125,301.1300048828125,296.70001220703125,297.1700134277344,291.3539123535156,216657600
2019-07-22,297.6099853515625,302.2300109863281,297.0400085449219,302.010009765625,296.09912109375,235894000
2019-07-29,301.8800048828125,302.010009765625,290.8999938964844,292.6199951171875,286.89288330078125,447617000
2019-08-05,288.0899963378906,293.6199951171875,281.7200012207031,291.6199951171875,285.9124755859375,621473300
2019-08-12,289.9599914550781,294.1499938964844,282.3900146484375,288.8500061035156,283.19671630859375,475126300
2019-08-19,292.19000244140625,293.92999267578125,283.4700012207031,284.8500061035156,279.2750244140625,355520800
2019-08-26,287.2699890136719,294.239990234375,285.25,292.45001220703125,286.72625732421875,319590000
2019-09-02,290.57000732421875,298.8299865722656,289.2699890136719,298.04998779296875,292.2166442871094,248831100
2019-09-09,299.1400146484375,302.4599914550781,295.9700012207031,301.0899963378906,295.1971435546875,313042000
2019-09-16,299.8399963378906,302.6300048828125,297.4100036621094,298.2799987792969,292.442138671875,339168000
2019-09-23,297.54998779296875,299.8399963378906,293.69000244140625,295.3999938964844,290.9559631347656,351126500
2019-09-30,295.9700012207031,298.4599914550781,284.82000732421875,294.3500061035156,289.9217529296875,412814300
2019-10-07,293.4700012207031,298.739990234375,288.489990234375,296.2799987792969,291.8227233886719,371694700
2019-10-14,295.92999267578125,300.239990234375,295.57000732421875,297.9700012207031,293.4873046875,246118100
2019-10-21,299.4200134277344,302.20001220703125,298.5,301.6000061035156,297.06268310546875,202654000
2019-10-28,302.94000244140625,306.19000244140625,301.7300109863281,306.1400146484375,301.5343933105469,276271100
2019-11-04,307.8500061035156,309.6499938964844,306.05999755859375,308.94000244140625,304.2922668457031,253331600
2019-11-11,307.4200134277344,311.8399963378906,307.2699890136719,311.7900085449219,307.0993957519531,249443100
2019-11-18,311.5299987792969,312.69000244140625,309.05999755859375,310.9599914550781,306.2818908691406,295953800
2019-11-25,311.9800109863281,315.4800109863281,311.9800109863281,314.30999755859375,309.5814514160156,167253500
2019-12-02,314.5899963378906,315.30999755859375,307.1300048828125,314.8699951171875,310.133056640625,288425500
2019-12-09,314.44000244140625,318.6700134277344,312.80999755859375,317.32000732421875,312.54620361328125,318810900
2019-12-16,319.2200012207031,321.9700012207031,317.25,320.7300109863281,315.9048767089844,424433000
2019-12-23,321.5899963378906,323.79998779296875,320.8999938964844,322.8599853515625,319.5662841796875,146700000
2019-12-30,322.95001220703125,324.8900146484375,320.1499938964844,322.4100036621094,319.12091064453125,243667300
2020-01-06,320.489990234375,327.4599914550781,320.3599853515625,325.7099914550781,322.38720703125,265948900
2020-01-13,326.3900146484375,332.17999267578125,325.9200134277344,331.95001220703125,328.5635986328125,331872500
2020-01-20,330.8999938964844,332.95001220703125,327.3599853515625,328.7699890136719,325.416015625,266127000
2020-01-27,323.0299987792969,328.6300048828125,320.7300109863281,321.7300109863281,318.4478454589844,391122800
2020-02-03,323.3500061035156,334.19000244140625,323.2200012207031,332.20001220703125,328.81103515625,312265700
2020-02-10,331.2300109863281,338.1199951171875,331.19000244140625,337.6000061035156,334.15594482421875,260011300
2020-02-17,336.510009765625,339.0799865722656,332.5799865722656,333.4800109863281,330.0779724121094,293992500
2020-02-24,323.1400146484375,333.55999755859375,285.5400085449219,296.260009765625,293.2377014160156,1243284200
2020-03-02,298.2099914550781,313.8399963378906,290.2300109863281,297.4599914550781,294.4254150390625,1130490100
2020-03-09,275.29998779296875,288.5199890136719,247.67999267578125,269.32000732421875,266.572509765625,1562964500
2020-03-16,241.17999267578125,256.8999938964844,228.02000427246094,228.8000030517578,226.46588134765625,1523388400
2020-03-23,228.19000244140625,262.79998779296875,218.25999450683594,253.4199981689453,252.3096923828125,1342924000
2020-03-30,255.6999969482422,263.3299865722656,243.89999389648438,248.19000244140625,247.1026153564453,869026800
2020-04-06,257.8399963378906,281.20001220703125,248.1699981689453,278.20001220703125,276.98114013671875,733545600
2020-04-13,277.1400146484375,287.29998779296875,271.4100036621094,286.6400146484375,285.3841552734375,649240600
2020-04-20,282.6099853515625,286.7900085449219,272.0199890136719,282.9700012207031,281.730224609375,509895300
2020-04-27,285.1199951171875,294.8800048828125,281.5199890136719,282.7900085449219,281.551025390625,548933400
2020-05-04,280.739990234375,292.95001220703125,279.1300048828125,292.44000244140625,291.1587219238281,385948200
2020-05-11,290.3399963378906,294.239990234375,272.989990234375,286.2799987792969,285.0257263183594,552746300
2020-05-18,293.04998779296875,297.8699951171875,291.95001220703125,295.44000244140625,294.1455993652344,443623300
2020-05-25,301.92999267578125,306.8399963378906,295.4599914550781,304.32000732421875,302.9866943359375,403439700
2020-06-01,303.6199951171875,321.2699890136719,303.05999755859375,319.3399963378906,317.9408874511719,448912200
2020-06-08,320.2200012207031,323.4100036621094,298.6000061035156,304.2099914550781,302.8771667480469,649893900
2020-06-15,298.0199890136719,315.6400146484375,296.739990234375,308.6400146484375,307.28778076171875,572743100
2020-06-22,307.989990234375,314.5,299.4200134277344,300.04998779296875,300.04998779296875,493363100
2020-06-29,301.4100036621094,315.70001220703125,298.92999267578125,312.2300109863281,312.2300109863281,334908800
2020-07-06,316.3699951171875,317.8800048828125,310.67999267578125,317.5899963378906,317.5899963378906,340167000
2020-07-13,320.1300048828125,323.0400085449219,312.0,321.7200012207031,321.7200012207031,401248400
2020-07-20,321.42999267578125,326.92999267578125,320.6199951171875,325.010009765625,325.010009765625,113601000
